Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Maison avec jardin au coeur de Chatelaillon-Plage,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",200 EUR ,,1 666 EUR,,6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Television', 'Lave-linge', 'Lit pour bebe\xa0: toujours dans le logement', 'Chaise haute au sol\xa0: toujours dans le logement', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/678990870125246367?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865306_pGeWS9onBVHvhuW9&previous_page_section_name=1000&federated_search_id=448bb9ca-423f-4746-88c9-a947aea50ed2,46.07055,-1.08935,41,01/06/2024 - 30/09/2024,Chatelaillon-Plage,678990870125246367,200,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'television', 'lave-linge', 'lit pour bebe\xa0: toujours dans le logement', 'chaise haute au sol\xa0: toujours dans le logement', 'seche-cheveux', 'refrigerateur'"
Appartement duplex avec grande terrasse,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",230 EUR ,,2 033 EUR,,6 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Lit parapluie', ""Livres et jouets pour enfants de Jusqu'a 2\xa0ans et Entre 2 et 5\xa0ans"", 'Chaise haute', 'Baignoire pour bebes\xa0: toujours dans le logement', 'Seche-cheveux']",https://www.airbnb.fr/rooms/821716944546720949?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_mAQ6p4MqURGdVEgM&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.0727,-1.0905,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,821716944546720949,230,appartement,"'acces plage\xa0: public ou partage', 'cuisine', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'lit parapluie', ""livres et jouets pour enfants de jusqu'a 2\xa0ans et entre 2 et 5\xa0ans"", 'chaise haute', 'baignoire pour bebes\xa0: toujours dans le logement', 'seche-cheveux'"
Le clos de Chatel Spa/ 6 velos a 500m marche,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",325 EUR ,,2 461 EUR,,6 voyageurs ,3 chambres, 6 lits , 3 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Jacuzzi prive', 'Animaux acceptes', 'Television', 'Lave-linge']",https://www.airbnb.fr/rooms/26821467?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866589_4HKiN1eKLH50FgK5&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.0669,-1.08488,36,01/06/2024 - 30/09/2024,Chatelaillon-Plage,26821467,325,logement,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'jacuzzi prive', 'animaux acceptes', 'television', 'lave-linge'"
"Maison Chatelaillon-Plage, 4 pieces, 6 pers.","Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",191 EUR ,,1 367 EUR,,6 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Cuisine', 'Sauna', 'Animaux acceptes', 'Lave-linge', 'Baignoire', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/583759167656254384?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_bGGcHMGvXkZsFifz&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.0751,-1.086,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,583759167656254384,191,maison,"'cuisine', 'sauna', 'animaux acceptes', 'lave-linge', 'baignoire', 'refrigerateur', 'four a micro-ondes'"
Maison recente avec jardin proche plage,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",131 EUR,118 EUR ,1 107 EUR,,6 voyageurs ,3 chambres, 3 lits , 2 salles de bain et 1 toilette,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/933099033129346684?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_uS7M2KmhYG7DtAL3&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.07295375964153,-1.086519603935336,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,933099033129346684,131,maison,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-linge (gratuit) dans le logement', 'baignoire'"
Quies,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",176 EUR ,,1 474 EUR,,5 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Vue sur la cour', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Parking gratuit dans la rue', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Arriere-cour privee - Cloture integrale', 'Cheminee ou poele (interieur)\xa0: poele a granules']",https://www.airbnb.fr/rooms/766584198392768292?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_eRWn5TdUARUCkOlr&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.0704,-1.092,65,01/06/2024 - 30/09/2024,Chatelaillon-Plage,766584198392768292,176,logement,"'vue sur la cour', 'acces plage\xa0: public ou partage', 'cuisine', 'parking gratuit dans la rue', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire', 'arriere-cour privee - cloture integrale', 'cheminee ou poele (interieur)\xa0: poele a granules'"
Les Tamaris,"Logement entier : logement - Salles-sur-Mer, France","Salles-sur-Mer, Nouvelle-Aquitaine, France",179 EUR ,,1 498 EUR,,7 voyageurs ,3 chambres, 5 lits , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Vitesse du reseau wifi\xa0: 31\xa0Mbps', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'TV HD 1"" avec Disney+, Netflix', 'Lave-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale']",https://www.airbnb.fr/rooms/743204633998279981?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869321_IzE71NeLyjvSKNQj&previous_page_section_name=1000&federated_search_id=4815830c-8c11-4f7c-b5c9-8de8609bdc4d,46.0968,-1.0595,31,01/06/2024 - 30/09/2024,Salles-sur-Mer,743204633998279981,179,logement,"'vue sur le jardin', 'cuisine', 'vitesse du reseau wifi\xa0: 31\xa0mbps', 'espace de travail dedie', 'parking gratuit dans la rue', 'tv hd 1"" avec disney+, netflix', 'lave-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale'"
Chatelaillon-Plage Gite 6 personnes 700m plage,"Logement entier : logement de vacances - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",207 EUR ,,1 727 EUR,,6 voyageurs ,3 chambres, 4 lits , 3 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Arriere-cour', 'Lit pour bebe', 'Lit parapluie', 'Seche-cheveux']",https://www.airbnb.fr/rooms/514402563371376222?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699865901_ue07Fsxvf06IWopF&previous_page_section_name=1000&federated_search_id=ad02a6af-ac3c-4af9-8b10-f3d5228237f1,46.0697,-1.0885,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,514402563371376222,207,gite,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'arriere-cour', 'lit pour bebe', 'lit parapluie', 'seche-cheveux'"
Maison individuelle avec jardin,"Logement entier : logement - Saint-Vivien, France","Saint-Vivien, Nouvelle-Aquitaine, France",160 EUR,144 EUR ,1 212 EUR,,8 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Arriere-cour privee - Cloture partielle', 'Depot de bagages autorise', 'Livres et jouets pour enfants de Entre 5 et 10\xa0ans', 'Seche-cheveux']",https://www.airbnb.fr/rooms/781849145317079772?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867494_G5tZndtTk6nm4KMd&previous_page_section_name=1000&federated_search_id=d67d466a-9fa2-4e2c-aa61-38dde68d59e6,46.0824,-1.051,0,01/06/2024 - 30/09/2024,Saint-Vivien,781849145317079772,160,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'parking gratuit sur place', 'television', 'lave-linge', 'arriere-cour privee - cloture partielle', 'depot de bagages autorise', 'livres et jouets pour enfants de entre 5 et 10\xa0ans', 'seche-cheveux'"
Maison 2/6 pers. a 250m de la mer a Chatelaillon,"Logement entier : maison de ville - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",140 EUR ,,1 284 EUR,,6 voyageurs ,3 chambres, 5 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/42766662?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867495_L%2Bgkg83iiC7VyZxx&previous_page_section_name=1000&federated_search_id=d67d466a-9fa2-4e2c-aa61-38dde68d59e6,46.0714,-1.0879,50,01/06/2024 - 30/09/2024,Chatelaillon-Plage,42766662,140,maison,"'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-cheveux', 'refrigerateur'"
Comme une maison et sa chambre privee,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",205 EUR ,,1 711 EUR,,8 voyageurs ,3 chambres, 7 lits , 2 salles de bain,"['Vue sur le jardin', 'Vue sur la mer', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', 'Piscine Partage exterieure (disponible a certaines periodes, ouverture 24h/24, bache de piscine)', 'Television']",https://www.airbnb.fr/rooms/831700276531724431?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867495_XWUV5JiIjlCO1yCk&previous_page_section_name=1000&federated_search_id=d67d466a-9fa2-4e2c-aa61-38dde68d59e6,46.0569,-1.0873,58,01/06/2024 - 30/09/2024,Chatelaillon-Plage,831700276531724431,205,appartement,"'vue sur le jardin', 'vue sur la mer', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', 'piscine partage exterieure (disponible a certaines periodes, ouverture 24h/24, bache de piscine)', 'television'"
Maison spacieuse avec piscine proche de la plage,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",250 EUR ,,2 079 EUR,,10 voyageurs ,3 chambres, 5 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/583220132709488417?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867495_T5cNkU5qQzKwFppB&previous_page_section_name=1000&federated_search_id=d67d466a-9fa2-4e2c-aa61-38dde68d59e6,46.05725,-1.08434,52,01/06/2024 - 30/09/2024,Chatelaillon-Plage,583220132709488417,250,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive', 'tv hd', 'lave-linge (gratuit) dans le logement', 'baignoire'"
maison bord de mer,"Logement entier : villa - Fouras, France","Fouras, Nouvelle-Aquitaine, France",140 EUR ,,1 231 EUR,,6 voyageurs ,3 chambres, 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur le parc', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/34140440?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_f3XyKg5lHwJRcGiZ&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,45.99053,-1.09844,6,01/06/2024 - 30/09/2024,Fouras,34140440,140,maison,"'vue sur le jardin', 'vue sur le parc', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
Cottage chaleureux a la campagne proche de l'ocean,"Logement entier : cottage - Salles-sur-Mer, France","Salles-sur-Mer, Nouvelle-Aquitaine, France",150 EUR,135 EUR ,1 112 EUR,,6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Station de recharge pour vehicules electriques', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/751487418934647650?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867800_v9tksnucTbDKAcKf&previous_page_section_name=1000&federated_search_id=e1b2ae69-c059-42c4-97df-121375734f86,46.0975,-1.061,6,01/06/2024 - 30/09/2024,Salles-sur-Mer,751487418934647650,150,cottage,"'vue sur le jardin', 'vue sur la cour', 'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'station de recharge pour vehicules electriques', 'lave-linge (gratuit) dans le logement'"
Maison individuelle bord de mer,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",165 EUR ,,1 384 EUR,,5 voyageurs ,3 chambres, 3 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', ""Jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'TV 32""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation\xa0: systeme split sans evacuation']",https://www.airbnb.fr/rooms/870952419666965122?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867800_ve60cSCuFixUN30O&previous_page_section_name=1000&federated_search_id=e1b2ae69-c059-42c4-97df-121375734f86,46.0659,-1.0811,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,870952419666965122,165,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', ""jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'tv 32""', 'lave-linge (gratuit) dans le logement', 'climatisation\xa0: systeme split sans evacuation'"
VILLA BALNEAIRE AU COEUR DE CHATELAILLON-PLAGE,"Logement entier : maison de ville - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",220 EUR ,,1 892 EUR,,8 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'TV HD avec television par cable haut de gamme', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale']",https://www.airbnb.fr/rooms/33001216?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699864955_Zc76gdJfRxSw0Svm&previous_page_section_name=1000&federated_search_id=fc8e800c-89d5-4e0b-bd02-6c761b49de25,46.0724,-1.0914,23,01/06/2024 - 30/09/2024,Chatelaillon-Plage,33001216,220,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'tv hd avec television par cable haut de gamme', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale'"
Villa proche plage avec jardin et terrasse,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Aquitaine Limousin Poitou-Charentes, France",182 EUR,164 EUR ,1 468 EUR,,7 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon', 'Arriere-cour privee']",https://www.airbnb.fr/rooms/14190287?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867800_4zetSMu2Dn65ZfUS&previous_page_section_name=1000&federated_search_id=e1b2ae69-c059-42c4-97df-121375734f86,46.07551,-1.091,21,01/06/2024 - 30/09/2024,Chatelaillon-Plage,14190287,182,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon', 'arriere-cour privee'"
Maison contemporaine climatisee proche de l'ocean,"Logement entier : villa - Saint-Vivien, France","Saint-Vivien, France",214 EUR ,,1 881 EUR,,6 voyageurs ,3 chambres, 3 lits , 2 salles de bain,"['Vue sur le jardin', 'Vue sur le parc', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', 'TV HD avec abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/12264344?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866198_H1E2N1RaVgEOUoxN&previous_page_section_name=1000&federated_search_id=33bcb11b-ad34-436f-a443-822fe0c30276,46.08092,-1.05852,58,01/06/2024 - 30/09/2024,Saint-Vivien,12264344,214,maison,"'vue sur le jardin', 'vue sur le parc', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', 'tv hd avec abonnement standard au cable', 'lave-linge (gratuit) dans le logement'"
Maison avec jardin zen,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",180 EUR ,,1 506 EUR,,6 voyageurs ,3 chambres, 3 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Sauna prive(e)', 'Television', 'Lave-linge', 'Climatisation']",https://www.airbnb.fr/rooms/930330494094322261?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_%2B1j0he4O2cxXJA5s&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.0773,-1.0825,52,01/06/2024 - 30/09/2024,Chatelaillon-Plage,930330494094322261,180,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'sauna prive(e)', 'television', 'lave-linge', 'climatisation'"
"La Ruche, jardin, 5 min a pied plage et centre","Logement entier : maison de ville - Fouras, France","Fouras, Nouvelle-Aquitaine, France",200 EUR ,,1 647 EUR,,6 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'Animaux acceptes', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/574677803676536892?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869321_ZZDnZpy7EB2wnUZN&previous_page_section_name=1000&federated_search_id=4815830c-8c11-4f7c-b5c9-8de8609bdc4d,45.98792,-1.08902,36,01/06/2024 - 30/09/2024,Fouras,574677803676536892,200,maison,"'vue sur le jardin', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'espace de travail dedie', 'parking gratuit dans la rue', 'animaux acceptes', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire'"
Magnifique maison a Chatelaillon-Plage avec cuisine,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",252 EUR ,,1 771 EUR,,7 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Baignoire', 'Arriere-cour', 'Cheminee', 'Seche-cheveux']",https://www.airbnb.fr/rooms/887404928378783667?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869321_5JhBfPHkMg9ixJH9&previous_page_section_name=1000&federated_search_id=4815830c-8c11-4f7c-b5c9-8de8609bdc4d,46.0737,-1.0843,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,887404928378783667,252,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'baignoire', 'arriere-cour', 'cheminee', 'seche-cheveux'"
Appartement de charme classe 3 etoiles,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",86 EUR ,,796 EUR,,4 voyageurs ,3 chambres, 3 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/43836774?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868100_TAG7wrKtRcZi0lQt&previous_page_section_name=1000&federated_search_id=f071cc52-6e42-41f9-b1f8-ab86747a15c8,46.07543,-1.0921,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,43836774,86,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'depot de bagages autorise'"
"maison grand confort , calme et agreable a vivre","Logement entier : logement - Yves, France","Yves, Nouvelle-Aquitaine, France",140 EUR ,,1 193 EUR,,6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Arriere-cour privee - Cloture integrale', 'Depot de bagages autorise', 'Lit pour bebe', 'Chaise haute']",https://www.airbnb.fr/rooms/35480266?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866590_sot9KcGnS1DS3jS1&previous_page_section_name=1000&federated_search_id=8ac9b7a1-4b03-445e-8f62-92d3b3320c8b,46.05468,-1.08088,0,01/06/2024 - 30/09/2024,Yves,35480266,140,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge (gratuit) dans le logement', 'arriere-cour privee - cloture integrale', 'depot de bagages autorise', 'lit pour bebe', 'chaise haute'"
Maison plein pied a 5 mn de La Rochelle et de Re,"Logement entier : logement - L'Houmeau, France","L'Houmeau, Aquitaine-Limousin-Poitou-Charentes, France",105 EUR ,,935 EUR,,6 voyageurs ,3 chambres, 4 lits , 1 salle de bain et 1 toilette,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/14526034?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869321_CI14FW5mzRJYiXxp&previous_page_section_name=1000&federated_search_id=4815830c-8c11-4f7c-b5c9-8de8609bdc4d,46.18835,-1.19368,49,01/06/2024 - 30/09/2024,L'Houmeau,14526034,105,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'tv hd', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement'"
"300 m de la plage ,bout d'impasse ,villa calme","Logement entier : logement - Fouras, France","Fouras, Nouvelle-Aquitaine, France",156 EUR,141 EUR ,1 248 EUR,,6 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Station de recharge pour vehicules electriques', 'Lave-linge', 'Cheminee']",https://www.airbnb.fr/rooms/821640216771597558?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_E7ihB3A4Y5CGvZ86&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,45.9803,-1.0807,52,01/06/2024 - 30/09/2024,Fouras,821640216771597558,156,maison,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'television', 'station de recharge pour vehicules electriques', 'lave-linge', 'cheminee'"
MAISON CONTEMPORAINE A 50 METRES DE LA PLAGE,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Poitou-Charentes, France",280 EUR,238 EUR ,1 981 EUR,,6 voyageurs ,3 chambres, 3 lits , 2 salles de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit dans la rue', 'Animaux acceptes', 'Television', 'Lave-linge', 'Seche-linge']",https://www.airbnb.fr/rooms/3399611?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868403_dWE9b8Pow1dmxn8N&previous_page_section_name=1000&federated_search_id=811750e9-1371-4cfd-b365-89e85fcc32d8,46.07118,-1.09235,52,01/06/2024 - 30/09/2024,Chatelaillon-Plage,3399611,280,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit dans la rue', 'animaux acceptes', 'television', 'lave-linge', 'seche-linge'"
Maison a proximite de la mer avec jacuzzi,"Logement entier : logement - La Rochelle, France","La Rochelle, Nouvelle-Aquitaine, France",100 EUR ,,945 EUR,,5 voyageurs ,3 chambres, 3 lits , 2 salles de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Jacuzzi prive', 'TV avec abonnement standard au cable', 'Lave-linge', 'Arriere-cour']",https://www.airbnb.fr/rooms/18669070?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_gBS2RWFDPZFTws31&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.1431,-1.14785,26,01/06/2024 - 30/09/2024,La Rochelle,18669070,100,maison,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'jacuzzi prive', 'tv avec abonnement standard au cable', 'lave-linge', 'arriere-cour'"
